date,date_depot_count,date_publication_count
2021-11-22,19.0,7.0
2021-11-23,20.0,27.0
2021-11-24,13.0,118.0
2021-11-25,7.0,4.0
2021-11-26,10.0,0.0
2021-11-27,5.0,0.0
2021-11-28,4.0,0.0
2021-11-29,18.0,0.0
2021-11-30,20.0,0.0
2021-12-01,19.0,0.0
2021-12-02,13.0,0.0
2021-12-03,10.0,0.0
2021-12-04,7.0,0.0
2021-12-05,9.0,0.0
2021-12-06,22.0,77.0
2021-12-07,11.0,120.0
2021-12-08,29.0,219.0
2021-12-09,22.0,185.0
2021-12-10,14.0,7.0
2021-12-11,8.0,0.0
2021-12-12,18.0,0.0
2021-12-13,11.0,3.0
2021-12-14,11.0,6.0
2021-12-15,7.0,18.0
2021-12-16,8.0,0.0
2021-12-17,6.0,0.0
2021-12-18,7.0,0.0
2021-12-19,11.0,0.0
2021-12-20,8.0,0.0
2021-12-21,11.0,0.0
2021-12-22,10.0,0.0
2021-12-23,10.0,0.0
2021-12-24,5.0,0.0
2021-12-25,3.0,0.0
2021-12-26,4.0,0.0
2021-12-27,11.0,0.0
2021-12-28,10.0,0.0
2021-12-29,13.0,0.0
2021-12-30,7.0,0.0
2021-12-31,5.0,0.0
2022-01-01,3.0,0.0
2022-01-02,6.0,0.0
2022-01-03,11.0,4.0
2022-01-04,11.0,5.0
2022-01-05,9.0,16.0
2022-01-06,11.0,0.0
2022-01-07,10.0,0.0
2022-01-08,3.0,0.0
2022-01-09,7.0,0.0
2022-01-10,9.0,3.0
2022-01-11,9.0,19.0
2022-01-12,8.0,89.0
2022-01-13,11.0,9.0
2022-01-14,7.0,3.0
2022-01-15,6.0,2.0
2022-01-16,6.0,1.0
2022-01-17,9.0,12.0
2022-01-18,14.0,58.0
2022-01-19,8.0,109.0
2022-01-20,6.0,11.0
2022-01-21,8.0,1.0
2022-01-22,0.0,0.0
2022-01-23,4.0,0.0
2022-01-24,6.0,1.0
2022-01-25,6.0,4.0
2022-01-26,4.0,58.0
2022-01-27,3.0,11.0
2022-01-28,4.0,1.0
2022-01-29,3.0,0.0
2022-01-30,4.0,0.0
2022-01-31,9.0,0.0
2022-02-01,4.0,0.0
2022-02-02,8.0,39.0
2022-02-03,6.0,23.0
2022-02-04,11.0,4.0
2022-02-05,3.0,0.0
2022-02-06,8.0,0.0
2022-02-07,11.0,0.0
2022-02-08,9.0,0.0
2022-02-09,4.0,0.0
2022-02-10,7.0,0.0
2022-02-11,6.0,0.0
2022-02-12,2.0,0.0
2022-02-13,2.0,1.0
2022-02-14,9.0,67.0
2022-02-15,7.0,109.0
2022-02-16,10.0,25.0
2022-02-17,7.0,7.0
2022-02-18,4.0,1.0
2022-02-19,4.0,0.0
2022-02-20,4.0,0.0
2022-02-21,2.0,1.0
2022-02-22,6.0,6.0
2022-02-23,4.0,7.0
2022-02-24,5.0,44.0
2022-02-25,2.0,83.0
2022-02-26,2.0,0.0
2022-02-27,7.0,0.0
2022-02-28,4.0,0.0
2022-03-01,4.0,0.0
2022-03-02,1.0,0.0
2022-03-03,4.0,0.0
2022-03-04,0.0,0.0
2022-03-05,1.0,0.0
2022-03-06,2.0,0.0
2022-03-07,4.0,0.0
2022-03-08,2.0,0.0
2022-03-09,0.0,0.0
2022-03-10,9.0,0.0
2022-03-11,1.0,0.0
2022-03-12,1.0,0.0
2022-03-13,3.0,0.0
2022-03-14,3.0,11.0
2022-03-15,2.0,32.0
2022-03-16,3.0,88.0
2022-03-17,7.0,11.0
2022-03-18,3.0,5.0
2022-03-19,1.0,0.0
2022-03-20,5.0,0.0
2022-03-21,9.0,1.0
2022-03-22,6.0,6.0
2022-03-23,7.0,30.0
2022-03-24,3.0,23.0
2022-03-25,0.0,4.0
2022-03-26,1.0,1.0
2022-03-27,8.0,1.0
2022-03-28,2.0,5.0
2022-03-29,6.0,7.0
2022-03-30,7.0,43.0
2022-03-31,5.0,14.0
2022-04-01,6.0,4.0
2022-04-02,0.0,0.0
2022-04-03,4.0,0.0
2022-04-04,5.0,0.0
2022-04-05,5.0,6.0
2022-04-06,4.0,76.0
2022-04-07,4.0,6.0
2022-04-08,4.0,2.0
2022-04-09,0.0,0.0
2022-04-10,0.0,0.0
2022-04-11,4.0,1.0
2022-04-12,3.0,1.0
2022-04-13,4.0,58.0
2022-04-14,2.0,4.0
2022-04-15,3.0,0.0
2022-04-16,2.0,0.0
2022-04-17,3.0,0.0
2022-04-18,3.0,0.0
2022-04-19,10.0,1.0
2022-04-20,4.0,49.0
2022-04-21,5.0,2.0
2022-04-22,5.0,0.0
2022-04-23,5.0,0.0
2022-04-24,4.0,0.0
2022-04-25,4.0,0.0
2022-04-26,9.0,0.0
2022-04-27,7.0,0.0
2022-04-28,4.0,0.0
2022-04-29,3.0,0.0
2022-04-30,4.0,0.0
2022-05-01,1.0,0.0
2022-05-02,6.0,0.0
2022-05-03,2.0,1.0
2022-05-04,1.0,24.0
2022-05-05,4.0,20.0
2022-05-06,2.0,8.0
2022-05-07,0.0,3.0
2022-05-08,8.0,0.0
2022-05-09,4.0,3.0
2022-05-10,5.0,7.0
2022-05-11,3.0,77.0
2022-05-12,3.0,7.0
2022-05-13,8.0,0.0
2022-05-14,3.0,0.0
2022-05-15,3.0,0.0
2022-05-16,7.0,4.0
2022-05-17,3.0,5.0
2022-05-18,7.0,68.0
2022-05-19,4.0,20.0
2022-05-20,3.0,4.0
2022-05-21,1.0,0.0
2022-05-22,5.0,0.0
2022-05-23,5.0,0.0
2022-05-24,5.0,0.0
2022-05-25,4.0,0.0
2022-05-26,3.0,0.0
2022-05-27,2.0,0.0
2022-05-28,0.0,0.0
2022-05-29,3.0,0.0
2022-05-30,3.0,20.0
2022-05-31,4.0,36.0
2022-06-01,2.0,2.0
2022-06-02,6.0,0.0
2022-06-03,4.0,0.0
2022-06-04,2.0,0.0
2022-06-05,0.0,0.0
2022-06-06,2.0,0.0
2022-06-07,2.0,35.0
2022-06-08,2.0,24.0
2022-06-09,7.0,1.0
2022-06-10,3.0,0.0
2022-06-11,0.0,0.0
2022-06-12,0.0,0.0
2022-06-13,5.0,5.0
2022-06-14,3.0,48.0
2022-06-15,4.0,36.0
2022-06-16,7.0,8.0
2022-06-17,1.0,2.0
2022-06-18,3.0,0.0
2022-06-19,1.0,0.0
2022-06-20,4.0,0.0
2022-06-21,6.0,0.0
2022-06-22,4.0,0.0
2022-06-23,2.0,0.0
2022-06-24,1.0,0.0
2022-06-25,0.0,0.0
2022-06-26,1.0,0.0
2022-06-27,4.0,9.0
2022-06-28,1.0,55.0
2022-06-29,2.0,17.0
2022-06-30,4.0,0.0
2022-07-01,1.0,0.0
2022-07-02,0.0,0.0
2022-07-03,3.0,0.0
2022-07-04,4.0,0.0
2022-07-05,5.0,0.0
2022-07-06,4.0,0.0
2022-07-07,12.0,0.0
2022-07-08,7.0,0.0
2022-07-09,2.0,0.0
2022-07-10,3.0,0.0
2022-07-11,7.0,0.0
2022-07-12,5.0,37.0
2022-07-13,8.0,15.0
2022-07-14,2.0,5.0
2022-07-15,5.0,0.0
2022-07-16,2.0,0.0
2022-07-17,3.0,0.0
2022-07-18,8.0,2.0
2022-07-19,11.0,21.0
2022-07-20,6.0,68.0
2022-07-21,5.0,0.0
2022-07-22,6.0,0.0
2022-07-23,0.0,0.0
2022-07-24,4.0,0.0
2022-07-25,11.0,0.0
2022-07-26,9.0,4.0
2022-07-27,6.0,42.0
2022-07-28,14.0,19.0
2022-07-29,10.0,1.0
2022-07-30,0.0,0.0
2022-07-31,2.0,0.0
2022-08-01,15.0,30.0
2022-08-02,12.0,6.0
2022-08-03,6.0,0.0
2022-08-04,6.0,0.0
2022-08-05,7.0,0.0
2022-08-06,2.0,0.0
2022-08-07,3.0,0.0
2022-08-08,4.0,0.0
2022-08-09,4.0,0.0
2022-08-10,2.0,0.0
2022-08-11,4.0,0.0
2022-08-12,1.0,0.0
2022-08-13,0.0,0.0
2022-08-14,0.0,0.0
2022-08-15,1.0,14.0
2022-08-16,6.0,41.0
2022-08-17,7.0,60.0
2022-08-18,3.0,3.0
2022-08-19,3.0,1.0
2022-08-20,0.0,0.0
2022-08-21,0.0,0.0
2022-08-22,1.0,5.0
2022-08-23,1.0,23.0
2022-08-24,6.0,54.0
2022-08-25,6.0,0.0
2022-08-26,4.0,0.0
2022-08-27,0.0,0.0
2022-08-28,1.0,0.0
2022-08-29,7.0,0.0
2022-08-30,6.0,0.0
2022-08-31,7.0,0.0
2022-09-01,6.0,0.0
2022-09-02,3.0,0.0
2022-09-03,1.0,0.0
2022-09-04,4.0,1.0
2022-09-05,5.0,1.0
2022-09-06,7.0,2.0
2022-09-07,6.0,68.0
2022-09-08,7.0,1.0
2022-09-09,3.0,1.0
2022-09-10,4.0,0.0
2022-09-11,3.0,0.0
2022-09-12,5.0,0.0
2022-09-13,5.0,0.0
2022-09-14,8.0,0.0
2022-09-15,6.0,0.0
2022-09-16,4.0,0.0
2022-09-17,3.0,0.0
2022-09-18,3.0,0.0
2022-09-19,7.0,2.0
2022-09-20,9.0,10.0
2022-09-21,15.0,36.0
2022-09-22,2.0,1.0
2022-09-23,7.0,0.0
2022-09-24,4.0,0.0
2022-09-25,7.0,0.0
2022-09-26,6.0,0.0
2022-09-27,9.0,1.0
2022-09-28,9.0,23.0
2022-09-29,9.0,13.0
2022-09-30,11.0,0.0
2022-10-01,4.0,0.0
2022-10-02,13.0,0.0
2022-10-03,11.0,0.0
2022-10-04,9.0,0.0
2022-10-05,12.0,53.0
2022-10-06,1.0,36.0
2022-10-07,5.0,4.0
2022-10-08,4.0,0.0
2022-10-09,4.0,0.0
2022-10-10,4.0,4.0
2022-10-11,2.0,7.0
2022-10-12,2.0,63.0
2022-10-13,6.0,29.0
2022-10-14,13.0,8.0
2022-10-15,4.0,2.0
2022-10-16,3.0,0.0
2022-10-17,7.0,0.0
2022-10-18,8.0,0.0
2022-10-19,9.0,0.0
2022-10-20,9.0,0.0
2022-10-21,6.0,0.0
2022-10-22,2.0,0.0
2022-10-23,9.0,0.0
2022-10-24,10.0,0.0
2022-10-25,8.0,0.0
2022-10-26,13.0,0.0
2022-10-27,5.0,0.0
2022-10-28,2.0,0.0
2022-10-29,0.0,0.0
2022-10-30,3.0,0.0
2022-10-31,7.0,0.0
2022-11-01,3.0,1.0
2022-11-02,6.0,2.0
2022-11-03,7.0,0.0
2022-11-04,5.0,0.0
2022-11-05,2.0,0.0
2022-11-06,4.0,0.0
2022-11-07,2.0,0.0
2022-11-08,6.0,0.0
2022-11-09,5.0,0.0
2022-11-10,10.0,0.0
2022-11-11,4.0,0.0
2022-11-12,6.0,0.0
2022-11-13,9.0,0.0
2022-11-14,4.0,2.0
2022-11-15,6.0,40.0
2022-11-16,5.0,36.0
2022-11-17,4.0,4.0
2022-11-18,4.0,0.0
2022-11-19,4.0,0.0
2022-11-20,10.0,0.0
2022-11-21,10.0,3.0
2022-11-22,3.0,25.0
2022-11-23,5.0,66.0
2022-11-24,4.0,11.0
2022-11-25,3.0,2.0
2022-11-26,7.0,0.0
2022-11-27,9.0,0.0
2022-11-28,8.0,0.0
2022-11-29,11.0,0.0
2022-11-30,9.0,0.0
2022-12-01,4.0,0.0
2022-12-02,8.0,0.0
2022-12-03,4.0,0.0
2022-12-04,4.0,0.0
2022-12-05,8.0,0.0
2022-12-06,11.0,0.0
2022-12-07,3.0,0.0
2022-12-08,5.0,0.0
2022-12-09,3.0,0.0
2022-12-10,5.0,0.0
2022-12-11,6.0,0.0
2022-12-12,2.0,0.0
2022-12-13,1.0,0.0
2022-12-14,2.0,0.0
2022-12-15,5.0,0.0
2022-12-16,5.0,0.0
2022-12-17,1.0,0.0
2022-12-18,2.0,0.0
2022-12-19,2.0,55.0
2022-12-20,9.0,24.0
2022-12-21,2.0,3.0
2022-12-22,8.0,0.0
2022-12-23,4.0,0.0
2022-12-24,1.0,0.0
2022-12-25,0.0,0.0
2022-12-26,1.0,0.0
2022-12-27,6.0,0.0
2022-12-28,1.0,0.0
2022-12-29,5.0,0.0
2022-12-30,1.0,0.0
2022-12-31,3.0,0.0
2023-01-01,1.0,0.0
2023-01-02,5.0,3.0
2023-01-03,4.0,49.0
2023-01-04,4.0,82.0
2023-01-05,3.0,0.0
2023-01-06,4.0,0.0
2023-01-07,0.0,0.0
2023-01-08,1.0,0.0
2023-01-09,2.0,0.0
2023-01-10,3.0,2.0
2023-01-11,1.0,1.0
2023-01-12,2.0,0.0
2023-01-13,0.0,0.0
2023-01-14,1.0,0.0
2023-01-15,4.0,0.0
2023-01-16,3.0,0.0
2023-01-17,7.0,0.0
2023-01-18,5.0,0.0
2023-01-19,5.0,0.0
2023-01-20,3.0,0.0
2023-01-21,0.0,0.0
2023-01-22,3.0,0.0
2023-01-23,1.0,0.0
2023-01-24,1.0,0.0
2023-01-25,5.0,0.0
2023-01-26,1.0,0.0
2023-01-27,0.0,0.0
2023-01-28,2.0,0.0
2023-01-29,2.0,0.0
2023-01-30,9.0,0.0
2023-01-31,13.0,0.0
2023-02-01,7.0,0.0
2023-02-02,6.0,0.0
2023-02-03,6.0,0.0
2023-02-04,5.0,0.0
2023-02-05,3.0,0.0
2023-02-06,4.0,0.0
2023-02-07,4.0,0.0
2023-02-08,5.0,0.0
2023-02-09,4.0,0.0
2023-02-10,5.0,0.0
2023-02-11,1.0,0.0
2023-02-12,5.0,0.0
2023-02-13,4.0,0.0
2023-02-14,8.0,0.0
2023-02-15,4.0,0.0
2023-02-16,5.0,0.0
2023-02-17,8.0,0.0
2023-02-18,2.0,0.0
2023-02-19,1.0,0.0
2023-02-20,5.0,0.0
2023-02-21,5.0,0.0
2023-02-22,5.0,0.0
2023-02-23,5.0,0.0
2023-02-24,7.0,0.0
2023-02-25,2.0,0.0
2023-02-26,4.0,0.0
2023-02-27,8.0,6.0
2023-02-28,4.0,63.0
2023-03-01,1.0,45.0
2023-03-02,1.0,3.0
2023-03-03,4.0,1.0
2023-03-04,0.0,0.0
2023-03-05,1.0,0.0
2023-03-06,7.0,10.0
2023-03-07,1.0,56.0
2023-03-08,2.0,45.0
2023-03-09,4.0,7.0
2023-03-10,3.0,1.0
2023-03-11,2.0,0.0
2023-03-12,0.0,0.0
2023-03-13,8.0,8.0
2023-03-14,1.0,32.0
2023-03-15,1.0,32.0
2023-03-16,3.0,15.0
2023-03-17,1.0,4.0
2023-03-18,2.0,0.0
2023-03-19,4.0,0.0
2023-03-20,3.0,18.0
2023-03-21,3.0,29.0
2023-03-22,4.0,61.0
2023-03-23,2.0,3.0
2023-03-24,3.0,0.0
2023-03-25,2.0,0.0
2023-03-26,2.0,0.0
2023-03-27,3.0,0.0
2023-03-28,2.0,0.0
2023-03-29,2.0,0.0
2023-03-30,2.0,0.0
2023-03-31,2.0,0.0
2023-04-01,1.0,0.0
2023-04-02,3.0,0.0
2023-04-03,6.0,0.0
2023-04-04,4.0,0.0
2023-04-05,0.0,0.0
2023-04-06,2.0,0.0
2023-04-07,3.0,0.0
2023-04-08,2.0,0.0
2023-04-09,2.0,0.0
2023-04-10,1.0,7.0
2023-04-11,1.0,34.0
2023-04-12,6.0,60.0
2023-04-13,1.0,3.0
2023-04-14,2.0,0.0
2023-04-15,0.0,0.0
2023-04-16,3.0,0.0
2023-04-17,3.0,39.0
2023-04-18,3.0,23.0
2023-04-19,2.0,3.0
2023-04-20,6.0,0.0
2023-04-21,1.0,0.0
2023-04-22,0.0,0.0
2023-04-23,0.0,0.0
2023-04-24,3.0,33.0
2023-04-25,2.0,27.0
2023-04-26,2.0,10.0
2023-04-27,1.0,5.0
2023-04-28,2.0,5.0
2023-04-29,0.0,0.0
2023-04-30,0.0,0.0
2023-05-01,0.0,10.0
2023-05-02,5.0,37.0
2023-05-03,10.0,83.0
2023-05-04,6.0,0.0
2023-05-05,2.0,0.0
2023-05-06,1.0,0.0
2023-05-07,3.0,0.0
2023-05-08,3.0,0.0
2023-05-09,14.0,0.0
2023-05-10,10.0,0.0
2023-05-11,7.0,0.0
2023-05-12,11.0,0.0
2023-05-13,5.0,0.0
2023-05-14,5.0,0.0
2023-05-15,8.0,43.0
2023-05-16,11.0,13.0
2023-05-17,7.0,2.0
2023-05-18,3.0,1.0
2023-05-19,4.0,0.0
2023-05-20,1.0,0.0
2023-05-21,6.0,0.0
2023-05-22,16.0,0.0
2023-05-23,7.0,3.0
2023-05-24,8.0,18.0
2023-05-25,6.0,0.0
2023-05-26,7.0,0.0
2023-05-27,1.0,0.0
2023-05-28,4.0,0.0
2023-05-29,4.0,0.0
2023-05-30,6.0,0.0
2023-05-31,9.0,0.0
2023-06-01,5.0,0.0
2023-06-02,4.0,0.0
2023-06-03,2.0,0.0
2023-06-04,3.0,0.0
2023-06-05,5.0,40.0
2023-06-06,7.0,32.0
2023-06-07,4.0,42.0
2023-06-08,3.0,1.0
2023-06-09,3.0,0.0
2023-06-10,2.0,0.0
2023-06-11,0.0,0.0
2023-06-12,5.0,0.0
2023-06-13,3.0,0.0
2023-06-14,2.0,0.0
2023-06-15,3.0,0.0
2023-06-16,4.0,0.0
2023-06-17,2.0,0.0
2023-06-18,1.0,0.0
2023-06-19,3.0,47.0
2023-06-20,0.0,23.0
2023-06-21,4.0,4.0
2023-06-22,3.0,1.0
2023-06-23,1.0,0.0
2023-06-24,3.0,0.0
2023-06-25,2.0,0.0
2023-06-26,4.0,30.0
2023-06-27,1.0,15.0
2023-06-28,3.0,10.0
2023-06-29,3.0,5.0
2023-06-30,5.0,6.0
2023-07-01,4.0,2.0
2023-07-02,2.0,1.0
2023-07-03,3.0,15.0
2023-07-04,5.0,13.0
2023-07-05,13.0,43.0
2023-07-06,4.0,1.0
2023-07-07,17.0,0.0
2023-07-08,10.0,0.0
2023-07-09,2.0,0.0
2023-07-10,14.0,0.0
2023-07-11,6.0,0.0
2023-07-12,5.0,0.0
2023-07-13,12.0,0.0
2023-07-14,2.0,0.0
2023-07-15,5.0,0.0
2023-07-16,1.0,0.0
2023-07-17,3.0,5.0
2023-07-18,8.0,7.0
2023-07-19,10.0,39.0
2023-07-20,5.0,0.0
2023-07-21,8.0,0.0
2023-07-22,6.0,0.0
2023-07-23,3.0,0.0
2023-07-24,7.0,0.0
2023-07-25,12.0,0.0
2023-07-26,10.0,0.0
2023-07-27,7.0,0.0
2023-07-28,7.0,0.0
2023-07-29,1.0,0.0
2023-07-30,0.0,0.0
2023-07-31,7.0,0.0
2023-08-01,8.0,0.0
2023-08-02,2.0,0.0
2023-08-03,4.0,0.0
2023-08-04,7.0,0.0
2023-08-05,2.0,0.0
2023-08-06,2.0,0.0
2023-08-07,3.0,11.0
2023-08-08,5.0,38.0
2023-08-09,2.0,28.0
2023-08-10,3.0,4.0
2023-08-11,5.0,0.0
2023-08-12,0.0,0.0
2023-08-13,1.0,0.0
2023-08-14,2.0,0.0
2023-08-15,2.0,0.0
2023-08-16,3.0,0.0
2023-08-17,5.0,0.0
2023-08-18,1.0,0.0
2023-08-19,2.0,0.0
2023-08-20,0.0,0.0
2023-08-21,0.0,7.0
2023-08-22,3.0,53.0
2023-08-23,1.0,69.0
2023-08-24,2.0,1.0
2023-08-25,2.0,0.0
2023-08-26,0.0,0.0
2023-08-27,2.0,0.0
2023-08-28,4.0,2.0
2023-08-29,3.0,12.0
2023-08-30,3.0,36.0
2023-08-31,4.0,0.0
2023-09-01,4.0,0.0
2023-09-02,1.0,0.0
2023-09-03,3.0,0.0
2023-09-04,4.0,0.0
2023-09-05,9.0,0.0
2023-09-06,7.0,0.0
2023-09-07,6.0,0.0
2023-09-08,4.0,0.0
2023-09-09,2.0,0.0
2023-09-10,9.0,0.0
2023-09-11,7.0,3.0
2023-09-12,2.0,21.0
2023-09-13,3.0,45.0
2023-09-14,1.0,3.0
2023-09-15,2.0,1.0
2023-09-16,7.0,1.0
2023-09-17,2.0,0.0
2023-09-18,9.0,5.0
2023-09-19,5.0,15.0
2023-09-20,5.0,44.0
2023-09-21,6.0,2.0
2023-09-22,1.0,0.0
2023-09-23,2.0,0.0
2023-09-24,1.0,0.0
2023-09-25,7.0,0.0
2023-09-26,2.0,0.0
2023-09-27,2.0,0.0
2023-09-28,5.0,0.0
2023-09-29,6.0,0.0
2023-09-30,7.0,0.0
2023-10-01,1.0,0.0
2023-10-02,5.0,0.0
2023-10-03,3.0,0.0
2023-10-04,6.0,0.0
2023-10-05,6.0,0.0
2023-10-06,3.0,0.0
2023-10-07,2.0,0.0
2023-10-08,7.0,0.0
2023-10-09,5.0,0.0
2023-10-10,7.0,0.0
2023-10-11,7.0,0.0
2023-10-12,2.0,0.0
2023-10-13,5.0,0.0
2023-10-14,4.0,0.0
2023-10-15,9.0,0.0
2023-10-16,8.0,12.0
2023-10-17,3.0,25.0
2023-10-18,8.0,31.0
2023-10-19,5.0,0.0
2023-10-20,1.0,0.0
2023-10-21,6.0,0.0
2023-10-22,6.0,0.0
2023-10-23,4.0,0.0
2023-10-24,4.0,0.0
2023-10-25,5.0,0.0
2023-10-26,5.0,0.0
2023-10-27,5.0,0.0
2023-10-28,6.0,0.0
2023-10-29,3.0,0.0
2023-10-30,4.0,0.0
2023-10-31,2.0,0.0
2023-11-01,5.0,0.0
2023-11-02,13.0,0.0
2023-11-03,7.0,0.0
2023-11-04,2.0,0.0
2023-11-05,2.0,0.0
2023-11-06,3.0,18.0
2023-11-07,3.0,22.0
2023-11-08,7.0,12.0
2023-11-09,7.0,0.0
2023-11-10,9.0,0.0
2023-11-11,9.0,0.0
2023-11-12,11.0,0.0
2023-11-13,12.0,0.0
2023-11-14,8.0,0.0
2023-11-15,5.0,0.0
2023-11-16,4.0,0.0
2023-11-17,7.0,0.0
2023-11-18,5.0,0.0
2023-11-19,11.0,0.0
2023-11-20,13.0,23.0
2023-11-21,7.0,23.0
2023-11-22,6.0,40.0
2023-11-23,7.0,1.0
2023-11-24,15.0,0.0
2023-11-25,4.0,0.0
2023-11-26,10.0,0.0
2023-11-27,21.0,0.0
2023-11-28,8.0,0.0
2023-11-29,14.0,0.0
2023-11-30,17.0,0.0
2023-12-01,17.0,0.0
2023-12-02,8.0,0.0
2023-12-03,30.0,0.0
2023-12-04,13.0,31.0
2023-12-05,6.0,13.0
2023-12-06,1.0,9.0
2023-12-07,5.0,0.0
2023-12-08,3.0,0.0
2023-12-09,1.0,0.0
2023-12-10,4.0,0.0
2023-12-11,9.0,0.0
2023-12-12,5.0,15.0
2023-12-13,7.0,32.0
2023-12-14,8.0,0.0
2023-12-15,1.0,0.0
2023-12-16,3.0,0.0
2023-12-17,5.0,0.0
2023-12-18,6.0,0.0
2023-12-19,7.0,0.0
2023-12-20,5.0,0.0
2023-12-21,9.0,0.0
2023-12-22,6.0,0.0
2023-12-23,3.0,0.0
2023-12-24,3.0,0.0
2023-12-25,0.0,0.0
2023-12-26,8.0,0.0
2023-12-27,8.0,0.0
2023-12-28,4.0,0.0
2023-12-29,5.0,0.0
2023-12-30,2.0,0.0
2023-12-31,0.0,0.0
2024-01-01,2.0,0.0
2024-01-02,3.0,0.0
2024-01-03,5.0,0.0
2024-01-04,5.0,0.0
2024-01-05,5.0,0.0
2024-01-06,2.0,0.0
2024-01-07,2.0,0.0
2024-01-08,2.0,0.0
2024-01-09,4.0,0.0
2024-01-10,6.0,0.0
2024-01-11,12.0,0.0
2024-01-12,2.0,0.0
2024-01-13,3.0,0.0
2024-01-14,5.0,0.0
2024-01-15,4.0,0.0
2024-01-16,2.0,0.0
2024-01-17,3.0,0.0
2024-01-18,8.0,0.0
2024-01-19,4.0,0.0
2024-01-20,7.0,0.0
2024-01-21,8.0,0.0
2024-01-22,12.0,0.0
2024-01-23,7.0,0.0
2024-01-24,3.0,0.0
2024-01-25,5.0,0.0
2024-01-26,6.0,0.0
2024-01-27,10.0,0.0
2024-01-28,6.0,0.0
2024-01-29,4.0,0.0
2024-01-30,11.0,0.0
2024-01-31,7.0,0.0
2024-02-01,3.0,0.0
2024-02-02,15.0,0.0
2024-02-03,1.0,0.0
2024-02-04,9.0,0.0
2024-02-05,10.0,0.0
2024-02-06,9.0,0.0
2024-02-07,7.0,0.0
2024-02-08,7.0,0.0
2024-02-09,7.0,0.0
2024-02-10,3.0,0.0
2024-02-11,10.0,0.0
2024-02-12,11.0,0.0
2024-02-13,2.0,0.0
2024-02-14,8.0,0.0
2024-02-15,5.0,0.0
2024-02-16,12.0,0.0
2024-02-17,6.0,0.0
2024-02-18,8.0,0.0
2024-02-19,9.0,60.0
2024-02-20,6.0,71.0
2024-02-21,2.0,40.0
2024-02-22,9.0,9.0
2024-02-23,2.0,7.0
2024-02-24,4.0,0.0
2024-02-25,9.0,0.0
2024-02-26,5.0,0.0
2024-02-27,5.0,0.0
2024-02-28,7.0,0.0
2024-02-29,8.0,0.0
2024-03-01,3.0,0.0
2024-03-02,3.0,0.0
2024-03-03,8.0,0.0
2024-03-04,8.0,0.0
2024-03-05,2.0,0.0
2024-03-06,13.0,1.0
2024-03-07,14.0,0.0
2024-03-08,11.0,0.0
2024-03-09,9.0,0.0
2024-03-10,6.0,0.0
2024-03-11,3.0,21.0
2024-03-12,8.0,25.0
2024-03-13,7.0,43.0
2024-03-14,7.0,0.0
2024-03-15,3.0,0.0
2024-03-16,5.0,0.0
2024-03-17,9.0,0.0
2024-03-18,6.0,0.0
2024-03-19,5.0,0.0
2024-03-20,12.0,0.0
2024-03-21,10.0,0.0
2024-03-22,4.0,0.0
2024-03-23,6.0,0.0
2024-03-24,11.0,0.0
2024-03-25,5.0,33.0
2024-03-26,7.0,24.0
2024-03-27,4.0,31.0
2024-03-28,5.0,0.0
2024-03-29,11.0,0.0
2024-03-30,7.0,0.0
2024-03-31,0.0,0.0
2024-04-01,12.0,0.0
2024-04-02,3.0,0.0
2024-04-03,5.0,0.0
2024-04-04,3.0,0.0
2024-04-05,5.0,0.0
2024-04-06,2.0,0.0
2024-04-07,2.0,0.0
2024-04-08,17.0,20.0
2024-04-09,13.0,25.0
2024-04-10,3.0,59.0
2024-04-11,7.0,6.0
2024-04-12,2.0,0.0
2024-04-13,1.0,0.0
2024-04-14,4.0,0.0
2024-04-15,8.0,0.0
2024-04-16,8.0,0.0
2024-04-17,10.0,0.0
2024-04-18,6.0,0.0
2024-04-19,4.0,0.0
2024-04-20,0.0,0.0
2024-04-21,2.0,0.0
2024-04-22,8.0,0.0
2024-04-23,10.0,0.0
2024-04-24,2.0,0.0
2024-04-25,6.0,0.0
2024-04-26,6.0,0.0
2024-04-27,3.0,0.0
2024-04-28,10.0,0.0
2024-04-29,7.0,0.0
2024-04-30,13.0,0.0
2024-05-01,9.0,0.0
2024-05-02,5.0,0.0
2024-05-03,4.0,0.0
2024-05-04,3.0,0.0
2024-05-05,5.0,0.0
2024-05-06,9.0,0.0
2024-05-07,8.0,0.0
2024-05-08,1.0,0.0
2024-05-09,0.0,0.0
2024-05-10,2.0,0.0
2024-05-11,1.0,0.0
2024-05-12,1.0,0.0
2024-05-13,6.0,332.0
2024-05-14,5.0,216.0
2024-05-15,10.0,9.0
2024-05-16,8.0,0.0
2024-05-17,4.0,0.0
2024-05-18,3.0,0.0
2024-05-19,4.0,0.0
2024-05-20,10.0,25.0
2024-05-21,10.0,59.0
2024-05-22,6.0,4.0
2024-05-23,6.0,1.0
2024-05-24,3.0,1.0
2024-05-25,1.0,1.0
2024-05-26,3.0,0.0
2024-05-27,3.0,0.0
2024-05-28,14.0,0.0
2024-05-29,2.0,0.0
2024-05-30,10.0,0.0
2024-05-31,5.0,0.0
2024-06-01,0.0,0.0
2024-06-02,4.0,0.0
2024-06-03,7.0,20.0
2024-06-04,5.0,25.0
2024-06-05,7.0,0.0
2024-06-06,8.0,0.0
2024-06-07,7.0,0.0
2024-06-08,2.0,0.0
2024-06-09,1.0,0.0
2024-06-10,9.0,0.0
